"product_id","quantity_ordered","order_date","order_status","payment_type","buyer_id","address_type"
"P1812000280677",1,2022-09-24 23:15:42.862954,"Cancelled","Cash","B1312000434498","Work"
"P1812000155236",1,2022-09-24 23:42:40.438228,"Delivered","Card","B1312000366182","Work"
"P1812000075258",1,2022-09-24 23:42:40.438228,"Delivered","Card","B1312000366182","Work"
"P1812000436414",1,2022-09-25 00:07:11.237834,"Cancelled","Cash","B1312000693431","Work"
"P1812000261125",1,2022-09-25 00:48:58.312145,"Cancelled","Cash","B1312000780391","Work"
"P1812000244608",1,2022-09-25 00:48:58.312145,"Cancelled","Cash","B1312000780391","Work"
"P1812000380476",1,2022-09-25 01:10:22.147547,"Delivered","Card","B1312000739701","Work"
"P1812000392247",1,2022-09-25 01:10:22.147547,"Delivered","Card","B1312000739701","Work"
"P1812000067215",1,2022-09-25 01:10:22.147547,"Delivered","Card","B1312000739701","Work"
"P1812000081615",1,2022-09-25 01:47:11.688731,"Cancelled","Cash","B1312000792622","Work"
"P1812000312276",1,2022-09-25 01:51:59.492038,"Delivered","Card","B1312000375316","Home"
"P1812000285216",1,2022-09-25 01:51:59.492038,"Delivered","Card","B1312000375316","Home"
"P1812000282429",1,2022-09-25 01:51:59.492038,"Delivered","Card","B1312000375316","Home"
"P1812000447109",1,2022-09-25 01:51:59.492038,"Delivered","Card","B1312000375316","Home"
"P1812000349833",1,2022-09-25 03:40:32.82913,"Delivered","Cash","B1312000132718","Home"
"P1812000479551",1,2022-09-25 03:40:32.82913,"Delivered","Cash","B1312000132718","Home"
"P1812000465173",1,2022-09-25 03:40:32.82913,"Delivered","Cash","B1312000132718","Home"
"P1812000015702",1,2022-09-25 04:20:35.128632,"Delivered","Card","B1312000044920","Work"
"P1812000460725",1,2022-09-25 04:29:55.784774,"Delivered","Cash","B1312000768987","Work"
"P1812000168705",1,2022-09-25 04:29:55.784774,"Delivered","Cash","B1312000768987","Work"
"P1812000246556",1,2022-09-25 04:29:55.784774,"Delivered","Cash","B1312000768987","Work"
"P1812000332179",1,2022-09-25 04:37:23.737263,"Delivered","Cash","B1312000146899","Home"
"P1812000457494",1,2022-09-25 04:37:23.737263,"Delivered","Cash","B1312000146899","Home"
"P1812000240826",5,2022-09-25 04:37:23.737263,"Delivered","Cash","B1312000146899","Home"
"P1812000152438",1,2022-09-25 05:45:35.49099,"Cancelled","Cash","B1312000009328","Home"
"P1812000435502",1,2022-09-25 05:45:35.49099,"Cancelled","Cash","B1312000009328","Home"
"P1812000043234",1,2022-09-25 06:28:15.060269,"Delivered","Cash","B1312000550171","Home"
"P1812000354989",1,2022-09-25 06:28:15.060269,"Delivered","Cash","B1312000550171","Home"
"P1812000407502",1,2022-09-25 07:20:04.967078,"Delivered","Cash","B1312000489731","Home"
"P1812000196809",1,2022-09-25 07:20:04.967078,"Delivered","Cash","B1312000489731","Home"
"P1812000344890",1,2022-09-25 07:20:04.967078,"Delivered","Cash","B1312000489731","Home"
"P1812000384457",1,2022-09-25 07:20:04.967078,"Delivered","Cash","B1312000489731","Home"
"P1812000338442",1,2022-09-25 07:20:04.967078,"Delivered","Cash","B1312000489731","Home"
"P1812000344890",1,2022-09-25 07:20:04.967078,"Delivered","Cash","B1312000489731","Home"
"P1812000339422",1,2022-09-25 07:35:14.249814,"Delivered","Card","B1312000688223","Home"
"P1812000231153",1,2022-09-25 09:43:57.491287,"Delivered","Cash","B1312000754168","Work"
"P1812000064415",1,2022-09-25 09:43:57.491287,"Delivered","Cash","B1312000754168","Work"
"P1812000484135",1,2022-09-25 09:43:57.491287,"Delivered","Cash","B1312000754168","Work"
"P1812000040941",1,2022-09-25 10:07:39.192426,"Delivered","Cash","B1312000655895","Work"
"P1812000462640",1,2022-09-25 10:07:39.192426,"Delivered","Cash","B1312000655895","Work"
"P1812000334647",1,2022-09-25 11:55:36.770086,"Cancelled","Cash","B1312000700524","Work"
"P1812000008398",1,2022-09-25 13:04:28.315309,"Delivered","Card","B1312000542219","Work"
"P1812000104166",1,2022-09-25 13:04:28.315309,"Delivered","Card","B1312000542219","Work"
"P1812000279772",1,2022-09-25 13:04:28.315309,"Delivered","Card","B1312000542219","Work"
"P1812000156554",1,2022-09-25 13:04:28.315309,"Delivered","Card","B1312000542219","Work"
"P1812000152438",1,2022-09-25 13:35:55.96019,"Delivered","Card","B1312000124409","Home"
"P1812000429472",1,2022-09-25 13:35:55.96019,"Delivered","Card","B1312000124409","Home"
"P1812000401205",1,2022-09-25 13:35:55.96019,"Delivered","Card","B1312000124409","Home"
"P1812000384457",1,2022-09-25 13:35:55.96019,"Delivered","Card","B1312000124409","Home"
"P1812000371175",1,2022-09-25 13:35:55.96019,"Delivered","Card","B1312000124409","Home"
"P1812000093979",1,2022-09-25 13:35:55.96019,"Delivered","Card","B1312000124409","Home"
"P1812000460725",1,2022-09-25 13:47:53.213612,"Delivered","Cash","B1312000800110","Home"
"P1812000406485",1,2022-09-25 13:47:53.213612,"Delivered","Cash","B1312000800110","Home"
"P1812000023125",1,2022-09-25 13:47:53.213612,"Delivered","Cash","B1312000800110","Home"
"P1812000459107",1,2022-09-25 13:47:53.213612,"Delivered","Cash","B1312000800110","Home"
"P1812000240826",1,2022-09-25 13:55:10.108083,"Delivered","Cash","B1312000552813","Home"
"P1812000193718",1,2022-09-25 13:55:10.108083,"Delivered","Cash","B1312000552813","Home"
"P1812000153138",1,2022-09-25 14:49:43.106625,"Delivered","Card","B1312000522563","Work"
"P1812000387195",1,2022-09-25 14:49:43.106625,"Delivered","Card","B1312000522563","Work"
"P1812000372193",1,2022-09-25 14:49:43.106625,"Delivered","Card","B1312000522563","Work"
"P1812000282429",1,2022-09-25 15:23:41.760383,"Delivered","Cash","B1312000335574","Work"
"P1812000044920",1,2022-09-25 15:23:41.760383,"Delivered","Cash","B1312000335574","Work"
"P1812000126977",1,2022-09-25 15:23:41.760383,"Delivered","Cash","B1312000335574","Work"
"P1812000085854",1,2022-09-25 15:29:21.944175,"Delivered","Cash","B1312000153138","Work"
"P1812000162978",1,2022-09-25 15:29:21.944175,"Delivered","Cash","B1312000153138","Work"
"P1812000358704",1,2022-09-25 17:14:36.757962,"Cancelled","Cash","B1312000306567","Home"
"P1812000220930",1,2022-09-25 17:14:36.757962,"Cancelled","Cash","B1312000306567","Home"
"P1812000342549",1,2022-09-25 17:14:36.757962,"Cancelled","Cash","B1312000306567","Home"
"P1812000086508",1,2022-09-25 17:34:32.598971,"Delivered","Cash","B1312000370308","Home"
"P1812000329607",1,2022-09-25 17:34:32.598971,"Delivered","Cash","B1312000370308","Home"
"P1812000220930",1,2022-09-25 17:34:32.598971,"Delivered","Cash","B1312000370308","Home"
"P1812000042408",1,2022-09-25 17:34:32.598971,"Delivered","Cash","B1312000370308","Home"
"P1812000223334",1,2022-09-25 17:34:32.598971,"Delivered","Cash","B1312000370308","Home"
"P1812000097209",1,2022-09-25 19:05:18.819098,"Delivered","Cash","B1312000754168","Home"
"P1812000038720",1,2022-09-25 19:05:18.819098,"Delivered","Cash","B1312000754168","Home"
"P1812000284488",1,2022-09-25 19:05:18.819098,"Delivered","Cash","B1312000754168","Home"
"P1812000123913",1,2022-09-25 19:36:07.826047,"Cancelled","Cash","B1312000715875","Home"
"P1812000201349",1,2022-09-25 19:36:07.826047,"Cancelled","Cash","B1312000715875","Home"
"P1812000332179",1,2022-09-25 19:36:07.826047,"Cancelled","Cash","B1312000715875","Home"
"P1812000492109",1,2022-09-25 20:03:51.109562,"Delivered","Card","B1312000777535","Home"
"P1812000412889",1,2022-09-25 20:03:51.109562,"Delivered","Card","B1312000777535","Home"
"P1812000496204",1,2022-09-25 20:03:51.109562,"Delivered","Card","B1312000777535","Home"
"P1812000378422",1,2022-09-25 20:03:51.109562,"Delivered","Card","B1312000777535","Home"
"P1812000270321",1,2022-09-25 20:06:36.922624,"Delivered","Cash","B1312000083168","Work"
"P1812000031654",1,2022-09-25 20:06:36.922624,"Delivered","Cash","B1312000083168","Work"
"P1812000444199",1,2022-09-25 20:06:36.922624,"Delivered","Cash","B1312000083168","Work"
"P1812000096220",1,2022-09-25 20:06:36.922624,"Delivered","Cash","B1312000083168","Work"
"P1812000312276",1,2022-09-25 21:38:14.121252,"Delivered","Cash","B1312000794355","Home"
"P1812000384457",1,2022-09-25 21:38:14.121252,"Delivered","Cash","B1312000794355","Home"
"P1812000305810",1,2022-09-25 21:38:14.121252,"Delivered","Cash","B1312000794355","Home"
"P1812000377473",1,2022-09-25 21:38:14.121252,"Delivered","Cash","B1312000794355","Home"
"P1812000192805",1,2022-09-25 22:37:15.3737,"Cancelled","Cash","B1312000148666","Work"
"P1812000250369",1,2022-09-25 22:37:15.3737,"Cancelled","Cash","B1312000148666","Work"
"P1812000068705",1,2022-09-25 22:37:15.3737,"Cancelled","Cash","B1312000148666","Work"
"P1812000167385",1,2022-09-25 22:37:42.124349,"Delivered","Card","B1312000222637","Work"
"P1812000332179",1,2022-09-25 22:37:42.124349,"Delivered","Card","B1312000222637","Work"
"P1812000339422",1,2022-09-26 00:33:25.419921,"Delivered","Cash","B1312000502472","Work"
"P1812000246556",1,2022-09-26 02:19:42.35222,"Cancelled","Cash","B1312000309500","Work"
"P1812000321476",1,2022-09-26 02:19:42.35222,"Cancelled","Cash","B1312000309500","Work"
"P1812000127342",1,2022-09-26 02:50:20.612879,"Delivered","Cash","B1312000172409","Work"
"P1812000305810",1,2022-09-26 02:50:20.612879,"Delivered","Cash","B1312000172409","Work"
"P1812000199527",1,2022-09-26 02:50:20.612879,"Delivered","Cash","B1312000172409","Work"
"P1812000227512",1,2022-09-26 02:50:20.612879,"Delivered","Cash","B1312000172409","Work"
"P1812000042408",1,2022-09-26 02:50:20.612879,"Delivered","Cash","B1312000172409","Work"
"P1812000250369",1,2022-09-26 03:01:28.749951,"Cancelled","Cash","B1312000032970","Work"
"P1812000322880",1,2022-09-26 03:01:28.749951,"Cancelled","Cash","B1312000032970","Work"
"P1812000281615",1,2022-09-26 03:01:28.749951,"Cancelled","Cash","B1312000032970","Work"
"P1812000161795",1,2022-09-26 03:24:40.407017,"Returned","Cash","B1312000444199","Work"
"P1812000129946",1,2022-09-26 03:24:40.407017,"Returned","Cash","B1312000444199","Work"
"P1812000118825",1,2022-09-26 03:24:40.407017,"Returned","Cash","B1312000444199","Work"
"P1812000162978",1,2022-09-26 03:24:40.407017,"Returned","Cash","B1312000444199","Work"
"P1812000182276",1,2022-09-26 04:25:28.731063,"Delivered","Card","B1312000660749","Work"
"P1812000301920",1,2022-09-26 04:25:28.731063,"Delivered","Card","B1312000660749","Work"
"P1812000221153",1,2022-09-26 04:25:28.731063,"Delivered","Card","B1312000660749","Work"
"P1812000127342",1,2022-09-26 04:34:49.13263,"Delivered","Card","B1312000568439","Work"
"P1812000132718",1,2022-09-26 04:34:49.13263,"Delivered","Card","B1312000568439","Work"
"P1812000327333",1,2022-09-26 04:39:27.437779,"Cancelled","Cash","B1312000382707","Home"
"P1812000371175",1,2022-09-26 05:34:48.021116,"Delivered","Card","B1312000595797","Work"
"P1812000240826",1,2022-09-26 05:34:48.021116,"Delivered","Card","B1312000595797","Work"
"P1812000368965",1,2022-09-26 05:34:48.021116,"Delivered","Card","B1312000595797","Work"
"P1812000184926",1,2022-09-26 06:46:13.306362,"Delivered","Cash","B1312000598857","Home"
"P1812000212224",1,2022-09-26 06:46:13.306362,"Delivered","Cash","B1312000598857","Home"
"P1812000145379",1,2022-09-26 06:46:13.306362,"Delivered","Cash","B1312000598857","Home"
"P1812000451501",1,2022-09-26 06:46:13.306362,"Delivered","Cash","B1312000598857","Home"
"P1812000490961",1,2022-09-26 06:55:25.917124,"Cancelled","Cash","B1312000008398","Home"
"P1812000284488",1,2022-09-26 06:55:25.917124,"Cancelled","Cash","B1312000008398","Home"
"P1812000162978",1,2022-09-26 07:04:16.435872,"Cancelled","Card","B1312000460725","Work"
"P1812000173558",1,2022-09-26 07:04:16.435872,"Cancelled","Card","B1312000460725","Work"
"P1812000354989",1,2022-09-26 07:23:55.77337,"Cancelled","Cash","B1312000603659","Home"
"P1812000143425",1,2022-09-26 07:23:55.77337,"Cancelled","Cash","B1312000603659","Home"
"P1812000027865",1,2022-09-26 09:00:05.930767,"Returned","Cash","B1312000083168","Home"
"P1812000270321",1,2022-09-26 09:00:05.930767,"Returned","Cash","B1312000083168","Home"
"P1812000344890",1,2022-09-26 09:00:05.930767,"Returned","Cash","B1312000083168","Home"
"P1812000205627",1,2022-09-26 09:35:37.885849,"Cancelled","Cash","B1312000528288","Home"
"P1812000013764",1,2022-09-26 09:35:37.885849,"Cancelled","Cash","B1312000528288","Home"
"P1812000207644",1,2022-09-26 10:08:14.174152,"Delivered","Card","B1312000629913","Work"
"P1812000173558",1,2022-09-26 10:08:14.174152,"Delivered","Card","B1312000629913","Work"
"P1812000378422",1,2022-09-26 10:21:27.136497,"Cancelled","Cash","B1312000084994","Home"
"P1812000287747",1,2022-09-26 10:21:27.136497,"Cancelled","Cash","B1312000084994","Home"
"P1812000357959",1,2022-09-26 10:21:27.136497,"Cancelled","Cash","B1312000084994","Home"
"P1812000260896",1,2022-09-26 10:21:27.136497,"Cancelled","Cash","B1312000084994","Home"
"P1812000161795",1,2022-09-26 10:26:49.934304,"Cancelled","Cash","B1312000181633","Home"
"P1812000094385",1,2022-09-26 10:26:49.934304,"Cancelled","Cash","B1312000181633","Home"
"P1812000023125",1,2022-09-26 10:26:49.934304,"Cancelled","Cash","B1312000181633","Home"
"P1812000024618",1,2022-09-26 10:26:49.934304,"Cancelled","Cash","B1312000181633","Home"
"P1812000333582",1,2022-09-26 11:40:02.730735,"Returned","Cash","B1312000527769","Home"
"P1812000497892",1,2022-09-26 14:32:54.598738,"Cancelled","Card","B1312000642583","Home"
"P1812000316565",1,2022-09-26 15:18:10.491088,"Cancelled","Cash","B1312000454926","Work"
"P1812000120311",1,2022-09-26 15:18:10.491088,"Cancelled","Cash","B1312000454926","Work"
"P1812000182276",1,2022-09-26 15:18:10.491088,"Cancelled","Cash","B1312000454926","Work"
"P1812000440859",1,2022-09-26 15:56:40.289623,"Delivered","Card","B1312000253446","Home"
"P1812000446400",1,2022-09-26 15:56:40.289623,"Delivered","Card","B1312000253446","Home"
"P1812000370308",1,2022-09-26 15:56:53.549922,"Cancelled","Card","B1312000051687","Home"
"P1812000175971",1,2022-09-26 15:56:53.549922,"Cancelled","Card","B1312000051687","Home"
"P1812000141525",1,2022-09-26 16:00:15.859446,"Returned","Cash","B1312000558855","Work"
"P1812000314240",1,2022-09-26 16:00:15.859446,"Returned","Cash","B1312000558855","Work"
"P1812000190696",1,2022-09-26 18:41:37.574142,"Cancelled","Cash","B1312000011113","Home"
"P1812000198811",1,2022-09-26 18:41:37.574142,"Cancelled","Cash","B1312000011113","Home"
"P1812000250369",1,2022-09-26 18:41:37.574142,"Cancelled","Cash","B1312000011113","Home"
"P1812000459107",1,2022-09-26 19:18:04.459021,"Delivered","Cash","B1312000098257","Home"
"P1812000190696",1,2022-09-26 19:18:04.459021,"Delivered","Cash","B1312000098257","Home"
"P1812000289316",1,2022-09-26 19:18:04.459021,"Delivered","Cash","B1312000098257","Home"
"P1812000262638",1,2022-09-26 20:58:11.365325,"Delivered","Card","B1312000700524","Home"
"P1812000206480",1,2022-09-26 23:25:03.531971,"Delivered","Cash","B1312000282429","Work"
"P1812000141525",1,2022-09-26 23:25:03.531971,"Delivered","Cash","B1312000282429","Work"
"P1812000203528",1,2022-09-26 23:25:03.531971,"Delivered","Cash","B1312000282429","Work"
"P1812000083168",1,2022-09-26 23:25:03.531971,"Delivered","Cash","B1312000282429","Work"
"P1812000231153",1,2022-09-26 23:25:03.531971,"Delivered","Cash","B1312000282429","Work"
"P1812000190696",1,2022-09-26 23:34:00.119042,"Delivered","Cash","B1312000254228","Work"
"P1812000159688",1,2022-09-26 23:34:00.119042,"Delivered","Cash","B1312000254228","Work"
"P1812000026748",1,2022-09-26 23:34:00.119042,"Delivered","Cash","B1312000254228","Work"
"P1812000027865",1,2022-09-26 23:34:00.119042,"Delivered","Cash","B1312000254228","Work"
"P1812000329607",1,2022-09-26 23:59:29.847619,"Delivered","Cash","B1312000219251","Work"
"P1812000049680",1,2022-09-26 23:59:29.847619,"Delivered","Cash","B1312000219251","Work"
"P1812000168705",1,2022-09-26 23:59:29.847619,"Delivered","Cash","B1312000219251","Work"
"P1812000498487",1,2022-09-27 00:42:31.34794,"Delivered","Card","B1312000759985","Work"
"P1812000213364",1,2022-09-27 00:58:48.563882,"Delivered","Cash","B1312000693431","Home"
"P1812000131212",1,2022-09-27 00:58:48.563882,"Delivered","Cash","B1312000693431","Home"
"P1812000260896",1,2022-09-27 00:58:48.563882,"Delivered","Cash","B1312000693431","Home"
"P1812000387195",1,2022-09-27 00:58:48.563882,"Delivered","Cash","B1312000693431","Home"
"P1812000134250",1,2022-09-27 00:58:48.563882,"Delivered","Cash","B1312000693431","Home"
"P1812000165868",1,2022-09-27 01:32:35.431283,"Cancelled","Card","B1312000070846","Home"
"P1812000155236",1,2022-09-27 01:32:35.431283,"Cancelled","Card","B1312000070846","Home"
"P1812000207644",1,2022-09-27 01:32:35.431283,"Cancelled","Card","B1312000070846","Home"
"P1812000048389",1,2022-09-27 02:05:36.86097,"Delivered","Card","B1312000630635","Home"
"P1812000219251",1,2022-09-27 02:05:36.86097,"Delivered","Card","B1312000630635","Home"
"P1812000285216",1,2022-09-27 02:05:36.86097,"Delivered","Card","B1312000630635","Home"
"P1812000216672",1,2022-09-27 02:05:36.86097,"Delivered","Card","B1312000630635","Home"
"P1812000227512",1,2022-09-27 02:05:36.86097,"Delivered","Card","B1312000630635","Home"
"P1812000188491",1,2022-09-27 02:14:54.436944,"Cancelled","Cash","B1312000757175","Work"
"P1812000409240",1,2022-09-27 02:14:54.436944,"Cancelled","Cash","B1312000757175","Work"
"P1812000094385",1,2022-09-27 02:14:54.436944,"Cancelled","Cash","B1312000757175","Work"
"P1812000013764",1,2022-09-27 02:14:54.436944,"Cancelled","Cash","B1312000757175","Work"
"P1812000005294",1,2022-09-27 02:14:54.436944,"Cancelled","Cash","B1312000757175","Work"
"P1812000066627",1,2022-09-27 02:39:31.181177,"Delivered","Card","B1312000414813","Home"
"P1812000328521",1,2022-09-27 02:39:31.181177,"Delivered","Card","B1312000414813","Home"
"P1812000277262",1,2022-09-27 02:39:31.181177,"Delivered","Card","B1312000414813","Home"
"P1812000186622",1,2022-09-27 02:49:45.851229,"Cancelled","Cash","B1312000321476","Work"
"P1812000238490",1,2022-09-27 02:49:45.851229,"Cancelled","Cash","B1312000321476","Work"
"P1812000324544",1,2022-09-27 03:18:40.342103,"Cancelled","Card","B1312000382707","Home"
"P1812000260896",1,2022-09-27 03:55:43.805581,"Delivered","Cash","B1312000440859","Work"
"P1812000084994",1,2022-09-27 03:55:43.805581,"Delivered","Cash","B1312000440859","Work"
"P1812000214874",1,2022-09-27 05:28:46.908007,"Delivered","Card","B1312000544430","Home"
"P1812000175971",1,2022-09-27 05:28:46.908007,"Delivered","Card","B1312000544430","Home"
"P1812000479551",1,2022-09-27 05:28:46.908007,"Delivered","Card","B1312000544430","Home"
"P1812000494521",1,2022-09-27 08:01:51.00778,"Returned","Cash","B1312000556233","Work"
"P1812000088377",1,2022-09-27 09:43:31.402492,"Delivered","Card","B1312000741430","Home"
"P1812000085854",1,2022-09-27 09:43:31.402492,"Delivered","Card","B1312000741430","Home"
"P1812000053240",1,2022-09-27 09:43:31.402492,"Delivered","Card","B1312000741430","Home"
"P1812000160182",1,2022-09-27 09:43:31.402492,"Delivered","Card","B1312000741430","Home"
"P1812000159688",1,2022-09-27 09:43:31.402492,"Delivered","Card","B1312000741430","Home"
"P1812000078473",1,2022-09-27 09:44:30.47769,"Delivered","Cash","B1312000206480","Home"
"P1812000096220",1,2022-09-27 09:44:30.47769,"Delivered","Cash","B1312000206480","Home"
"P1812000119226",1,2022-09-27 09:44:30.47769,"Delivered","Cash","B1312000206480","Home"
"P1812000315123",1,2022-09-27 09:44:30.47769,"Delivered","Cash","B1312000206480","Home"
"P1812000489731",1,2022-09-27 10:26:42.008819,"Delivered","Card","B1312000653592","Work"
"P1812000487339",1,2022-09-27 10:26:42.008819,"Delivered","Card","B1312000653592","Work"
"P1812000141525",1,2022-09-27 10:26:42.008819,"Delivered","Card","B1312000653592","Work"
"P1812000078473",1,2022-09-27 10:26:42.008819,"Delivered","Card","B1312000653592","Work"
"P1812000407502",1,2022-09-27 10:26:42.008819,"Delivered","Card","B1312000653592","Work"
"P1812000136713",1,2022-09-27 10:26:42.008819,"Delivered","Card","B1312000653592","Work"
"P1812000065322",1,2022-09-27 12:22:07.526253,"Cancelled","Card","B1312000699226","Work"
"P1812000173558",1,2022-09-27 12:22:07.526253,"Cancelled","Card","B1312000699226","Work"
"P1812000291656",1,2022-09-27 14:15:29.13227,"Cancelled","Card","B1312000337864","Work"
"P1812000355783",1,2022-09-27 14:15:29.13227,"Cancelled","Card","B1312000337864","Work"
"P1812000322880",1,2022-09-27 14:21:13.957738,"Delivered","Card","B1312000670495","Work"
"P1812000262638",1,2022-09-27 14:21:13.957738,"Delivered","Card","B1312000670495","Work"
"P1812000474318",1,2022-09-27 14:21:13.957738,"Delivered","Card","B1312000670495","Work"
"P1812000303920",1,2022-09-27 14:46:41.323946,"Cancelled","Cash","B1312000417519","Work"
"P1812000170883",1,2022-09-27 14:46:41.323946,"Cancelled","Cash","B1312000417519","Work"
"P1812000184926",1,2022-09-27 17:28:23.637625,"Delivered","Cash","B1312000227512","Work"
"P1812000112173",1,2022-09-27 17:28:23.637625,"Delivered","Cash","B1312000227512","Work"
"P1812000391841",1,2022-09-27 17:28:23.637625,"Delivered","Cash","B1312000227512","Work"
"P1812000041122",1,2022-09-27 19:16:06.508363,"Delivered","Card","B1312000055964","Work"
"P1812000188491",1,2022-09-27 19:16:06.508363,"Delivered","Card","B1312000055964","Work"
"P1812000349833",1,2022-09-27 19:16:06.508363,"Delivered","Card","B1312000055964","Work"
"P1812000461360",1,2022-09-27 19:16:06.508363,"Delivered","Card","B1312000055964","Work"
"P1812000127342",1,2022-09-27 20:34:30.612319,"Cancelled","Cash","B1312000337864","Home"
"P1812000316565",1,2022-09-27 20:34:30.612319,"Cancelled","Cash","B1312000337864","Home"
"P1812000006917",1,2022-09-27 20:34:30.612319,"Cancelled","Cash","B1312000337864","Home"
"P1812000406485",1,2022-09-27 22:03:32.620479,"Cancelled","Card","B1312000004625","Work"
"P1812000078473",1,2022-09-27 22:03:32.620479,"Cancelled","Card","B1312000004625","Work"
"P1812000384457",1,2022-09-27 22:03:32.620479,"Cancelled","Card","B1312000004625","Work"
"P1812000358704",1,2022-09-27 22:27:20.611989,"Delivered","Cash","B1312000379214","Work"
"P1812000301920",1,2022-09-27 22:27:20.611989,"Delivered","Cash","B1312000379214","Work"
"P1812000017808",1,2022-09-27 22:37:29.295974,"Delivered","Cash","B1312000200771","Home"
"P1812000338442",1,2022-09-27 22:37:29.295974,"Delivered","Cash","B1312000200771","Home"
"P1812000151863",1,2022-09-27 23:07:16.415671,"Delivered","Cash","B1312000470361","Work"
"P1812000009328",1,2022-09-27 23:07:16.415671,"Delivered","Cash","B1312000470361","Work"
"P1812000246556",1,2022-09-27 23:07:16.415671,"Delivered","Cash","B1312000470361","Work"
"P1812000435502",1,2022-09-27 23:27:42.32773,"Delivered","Cash","B1312000668331","Work"
"P1812000442147",1,2022-09-27 23:27:42.32773,"Delivered","Cash","B1312000668331","Work"
"P1812000494521",1,2022-09-27 23:27:42.32773,"Delivered","Cash","B1312000668331","Work"
"P1812000359736",1,2022-09-27 23:27:42.32773,"Delivered","Cash","B1312000668331","Work"
"P1812000219251",1,2022-09-28 00:54:12.77256,"Delivered","Cash","B1312000149942","Home"
"P1812000222637",1,2022-09-28 00:54:12.77256,"Delivered","Cash","B1312000149942","Home"
"P1812000238490",1,2022-09-28 00:54:12.77256,"Delivered","Cash","B1312000149942","Home"
"P1812000240826",1,2022-09-28 01:44:06.215949,"Cancelled","Card","B1312000310836","Work"
"P1812000122884",1,2022-09-28 03:23:44.853406,"Cancelled","Card","B1312000149942","Work"
"P1812000432483",1,2022-09-28 03:23:44.853406,"Cancelled","Card","B1312000149942","Work"
"P1812000352325",1,2022-09-28 04:15:19.81954,"Delivered","Card","B1312000546540","Home"
"P1812000064415",1,2022-09-28 04:15:19.81954,"Delivered","Card","B1312000546540","Home"
"P1812000189401",1,2022-09-28 04:58:44.161278,"Cancelled","Card","B1312000583158","Home"
"P1812000185183",1,2022-09-28 04:58:44.161278,"Cancelled","Card","B1312000583158","Home"
"P1812000350684",1,2022-09-28 06:12:26.633689,"Delivered","Card","B1312000740221","Work"
"P1812000478218",1,2022-09-28 06:12:26.633689,"Delivered","Card","B1312000740221","Work"
"P1812000137866",1,2022-09-28 06:12:26.633689,"Delivered","Card","B1312000740221","Work"
"P1812000473822",1,2022-09-28 06:12:26.633689,"Delivered","Card","B1312000740221","Work"
"P1812000143425",1,2022-09-28 07:38:41.202222,"Delivered","Cash","B1312000241445","Work"
"P1812000134250",1,2022-09-28 07:38:41.202222,"Delivered","Cash","B1312000241445","Work"
"P1812000054821",1,2022-09-28 07:38:41.202222,"Delivered","Cash","B1312000241445","Work"
"P1812000496204",1,2022-09-28 08:14:36.002584,"Cancelled","Cash","B1312000253446","Home"
"P1812000308448",1,2022-09-28 08:14:36.002584,"Cancelled","Cash","B1312000253446","Home"
"P1812000212224",1,2022-09-28 09:03:19.896703,"Delivered","Cash","B1312000116709","Work"
"P1812000354989",1,2022-09-28 09:03:19.896703,"Delivered","Cash","B1312000116709","Work"
"P1812000131212",1,2022-09-28 09:03:19.896703,"Delivered","Cash","B1312000116709","Work"
"P1812000496204",1,2022-09-28 09:03:19.896703,"Delivered","Cash","B1312000116709","Work"
"P1812000489731",1,2022-09-28 09:28:40.958921,"Delivered","Cash","B1312000382707","Home"
"P1812000210572",1,2022-09-28 09:28:40.958921,"Delivered","Cash","B1312000382707","Home"
"P1812000441388",1,2022-09-28 09:28:40.958921,"Delivered","Cash","B1312000382707","Home"
"P1812000441388",1,2022-09-28 09:28:40.958921,"Delivered","Cash","B1312000382707","Home"
"P1812000403110",1,2022-09-28 09:28:40.958921,"Delivered","Cash","B1312000382707","Home"
"P1812000447109",1,2022-09-28 10:39:59.314955,"Delivered","Cash","B1312000098257","Home"
"P1812000062530",1,2022-09-28 10:39:59.314955,"Delivered","Cash","B1312000098257","Home"
"P1812000452308",1,2022-09-28 10:39:59.314955,"Delivered","Cash","B1312000098257","Home"
"P1812000284488",1,2022-09-28 11:04:36.232009,"Delivered","Card","B1312000078473","Home"
"P1812000063189",1,2022-09-28 11:04:36.232009,"Delivered","Card","B1312000078473","Home"
"P1812000082112",1,2022-09-28 11:04:36.232009,"Delivered","Card","B1312000078473","Home"
"P1812000440859",1,2022-09-28 11:04:36.232009,"Delivered","Card","B1312000078473","Home"
"P1812000357959",1,2022-09-28 11:04:36.232009,"Delivered","Card","B1312000078473","Home"
"P1812000484135",1,2022-09-28 11:04:36.232009,"Delivered","Card","B1312000078473","Home"
"P1812000332179",1,2022-09-28 11:17:58.884043,"Returned","Cash","B1312000604742","Home"
"P1812000208139",1,2022-09-28 11:59:05.020214,"Delivered","Card","B1312000659457","Work"
"P1812000446400",1,2022-09-28 11:59:05.020214,"Delivered","Card","B1312000659457","Work"
"P1812000009328",1,2022-09-28 11:59:05.020214,"Delivered","Card","B1312000659457","Work"
"P1812000111150",1,2022-09-28 12:00:38.719001,"Cancelled","Cash","B1312000359736","Home"
"P1812000162978",1,2022-09-28 12:15:59.875803,"Delivered","Cash","B1312000023125","Home"
